table_id,table_name,reg_id,reg_name,ind_id,ind_name,reg_date,val
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1330.8000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1712.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1999.7000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,4452.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4438.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,4176.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,3265.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3098.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2899.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2655.3000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2567.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,2188.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1818.8000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1645.9000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1476.3000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,4715.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,3726.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,3845.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3588.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3356.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3144.0000
Table10,Социальные индикаторы,49,Орловская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2280.0000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,957.2000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1146.9000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1089.7000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1351.9000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1453.1000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1453.9000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2519.3000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2159.6000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2635.0000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,2484.0000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3585.9000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,4008.2000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3163.6000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,6098.2000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,4181.9000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4099.0000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,3596.1000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,3216.4000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,4766.9000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,3095.0000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,1877.9000
Table10,Социальные индикаторы,70,Пензенская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1636.6000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,25617.6000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,7087.8000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,15354.5000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,23913.7000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,3515.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,2892.1000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,3990.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,4239.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,4615.2000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,4775.9000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,5427.3000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,5716.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,5873.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,7251.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,7811.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,7933.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,6813.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,6282.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,6247.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,5049.0000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,3283.2000
Table10,Социальные индикаторы,71,Пермский край,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,3146.8000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1615.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1667.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,2238.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,2265.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,2338.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3909.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,6517.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,6158.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,5540.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,4161.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,3890.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2738.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,2535.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,2117.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,7238.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,5402.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,5039.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,4853.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,4621.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,3523.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,3074.0000
Table10,Социальные индикаторы,82,Приморский край,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,7019.0000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1229.1000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1370.5000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1447.3000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1788.7000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1930.7000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2052.6000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2869.6000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3003.6000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3220.0000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4643.0000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,4538.3000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,4043.0000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3561.6000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,3134.4000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1599.3000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1223.9000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,4820.8000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,4925.8000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,3985.4000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3736.3000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2553.1000
Table10,Социальные индикаторы,15,Псковская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2329.0000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1684.6000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,2188.7000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,2254.0000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,2579.4000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,2821.8000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2992.1000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,3712.8000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3873.0000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,4086.6000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,4446.2000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,6489.5000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,6188.7000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,5878.9000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,5426.7000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,4660.6000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,4991.1000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,4666.4000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,4147.0000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,3395.1000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,3119.6000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,2334.1000
Table10,Социальные индикаторы,19,Респ. Башкортостан,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,2058.2000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,2099.0000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,2415.0000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,2526.6000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,3035.5000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,3258.0000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,3617.2000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,4433.3000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,6746.8000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,7055.6000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,6137.4000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,5657.0000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,5512.3000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,5057.6000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,4645.2000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,4328.4000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,4083.1000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,3807.7000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,2648.0000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,2231.0000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,6777.9000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,4996.6000
Table10,Социальные индикаторы,27,Респ. Карелия,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,5896.8000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,3345.9000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,3138.3000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,3549.7000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,3792.9000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,4118.4000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,5916.4000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,5997.1000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,6788.2000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,7290.8000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,7670.6000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,8559.1000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,8639.8000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,10121.5000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,10750.0000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,10061.0000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,9874.0000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,9000.1000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,9262.9000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,4709.7000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,4110.9000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,7986.6000
Table10,Социальные индикаторы,74,Респ. Саха (Якутия),73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,5059.5000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,2352.4000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,2309.1000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,2632.5000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,4580.2000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3269.3000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,3130.3000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2604.5000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2557.2000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,2481.7000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,2404.0000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4875.4000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,3362.2300
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,5238.2000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,4123.8000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,4113.6000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,4794.0000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3911.0000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1749.8000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,3173.4000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3038.7000
Table10,Социальные индикаторы,62,Респ. Северная Осетия-Алания,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,2039.4000
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1077.4300
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1178.5500
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1250.1500
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1374.5500
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1622.5300
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,3873.7000
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,3334.7000
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,3119.0000
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,2788.3000
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,2538.7700
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2372.0000
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2195.3200
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2101.6600
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,1836.6800
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1745.3800
Table10,Социальные индикаторы,59,Республика Адыгея (Адыгея),73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1111.8800
